Product ID,Product Name,Description,Price,Category, Certificate
5b6f9f88-5129-40d9-ad6a-7d9f046e4a81,Charge,Third what chair than.,9.15,Meat & Poultry,Yes
68a220a2-f9f6-4715-9f53-724840ce2d5a,Yourself,Receive girl these would.,16.72,Condiments & Oils,No
74f0ae6e-0ee6-4de7-a5e8-16f68f281e85,Now,Speech force someone.,4.71,Ready Meals,Yes
dc783d92-e488-41a7-befa-6be19cc6c29e,Information,Notice message professor series development mother paper rest.,8.3,Beverages,No
2b5c4fd2-8755-40a4-ba19-e30bd0191b85,Factor,Carry high main modern.,26.24,Canned Goods,Yes
078e54c6-252c-4cbf-bb1e-c4507839462b,Different,Process knowledge group.,12.45,Dairy & Eggs,Yes
664eed03-bdd6-4746-97af-88cf2ff952a6,Commercial,Senior make professional herself accept during age try.,38.76,Fruits & Vegetables,Yes
509ad292-56d6-4ba0-ae09-3443818f55e8,Realize,Drop while military the.,0.99,Bakery,Yes
19c6a3dc-328e-4f1c-ad99-019286496c77,Story,Message help financial security believe room.,21.39,Pasta & Grains,Yes
76163f7d-b2cd-4446-8b10-c4fd9f9104aa,House,Trip expert wait girl word attorney bar.,21.76,Canned Goods,No
ac2f4b1c-a4dc-4c7b-9591-1b420b0a3ed5,Dream,Smile show capital director author upon civil.,47.88,Frozen Foods,Yes
c080d11e-c7f6-42fb-9149-ed9d9bc51fd4,Kind,Campaign discover statement campaign along simply.,40.2,Condiments & Oils,Yes
d3cab4c9-28b8-467c-ba5c-d94568a90e34,Arm,Mother own former culture kitchen mean.,33.98,Bakery,No
4f7642e5-8942-4770-bad1-1d26a46e4eda,Run,Cost try here one ball.,6.53,Pasta & Grains,No
fea33d50-c310-4ba5-8dc5-abc1c93ed5bd,Place,Report decision indeed arm people focus next thus.,38.5,Beverages,Yes
87b693e8-5a2f-4350-92cd-25a3f38b030b,Experience,We sea notice parent last than.,13.68,Canned Goods,Yes
df3b7fa2-1494-4899-a433-23f72a296fd7,Professional,Mind human western among stay successful down.,34.57,Dairy & Eggs,No
9f9c2e00-b7df-40ac-b67b-de6e700286c9,Strong,Certain go consider which.,36.53,Meat & Poultry,Yes
6356ff00-98d0-4650-a004-82afed472b16,Board,Above example method chair benefit.,16.61,Dairy & Eggs,No
60ce11a6-7236-43b4-9e1f-7f6e5c3ba8d0,Different,Through almost bill though.,36.78,Condiments & Oils,No
901e7313-93c9-4940-9e88-89b17fd92622,Maybe,Hundred her risk night.,8.05,Deli & Prepared Foods,No
bd2bfb60-3c70-44f4-9eb5-66804cdf6437,Offer,Rock wind wonder girl any drug.,16.21,Condiments & Oils,Yes
636683de-3962-482b-ae0a-a87efe958a37,Score,Knowledge difference herself their.,9.26,Ready Meals,No
42c8da64-a1d8-4c74-91c9-bf73727782ca,Customer,Money loss put want draw fly.,25.57,Fruits & Vegetables,No
19ce7b1d-c0de-40a3-a4f1-4ebd379c7579,Do,Far table run stop more.,39.2,Frozen Foods,No
5c1137d9-41d8-4860-ac54-10a789cd6c1e,Remain,Field class whole.,23.69,Bakery,Yes
765aca71-642a-4e85-97e2-235875c88cdc,Reason,North do at recent growth interesting.,40.79,Bakery,No
a34e5121-10d3-4cde-8512-e7e73800c93e,See,Surface money view writer work central others.,40.88,Bakery,No
c7e5dbaa-3785-4616-b432-9a7c807a4bf3,Dream,Production natural late focus condition tax.,38.97,Condiments & Oils,No
381acecd-e373-460b-a7ad-ab3eb3a78e74,Rock,Stop buy various wait culture common area push.,10.3,Bakery,Yes
3ac51cfb-8ddb-4306-bbea-21c0dd210990,Them,Leader individual especially.,40.75,Meat & Poultry,No
3949bba6-a029-4b7f-b42b-8edca6b874ce,Development,Event she guess.,11.02,Condiments & Oils,Yes
835ef7d9-9a5e-471b-a7d8-509ede21e035,Represent,War building front impact such hundred world.,25.67,Dairy & Eggs,Yes
e8a7298b-d393-446e-b37d-d4388125421e,Necessary,Father son man same road.,29.16,Beverages,No
3093e5c5-34dc-40f7-a55d-c922ea27bddb,Serve,Admit degree I last form.,26.76,Pasta & Grains,Yes
e2f369d2-c2a3-4176-9be3-98366aa55fb3,Director,Discover among some mouth effect.,37.05,Ready Meals,Yes
fd2e03b6-d966-403b-838e-875b801d3b20,Respond,Name serious within song low name particular.,48.96,Frozen Foods,No
989c3792-b537-44b6-a1a7-388964b6e067,Interesting,Discover former story answer perform.,40.91,Condiments & Oils,No
257a4545-1b0e-4c3f-9378-f3fb24fa7d3d,Institution,Week economic west these.,29.26,Dairy & Eggs,Yes
d1717746-f7e6-41eb-98b5-39fee9f4536c,Water,Education however writer white receive western.,44.49,Canned Goods,No
a19d4043-b482-4907-9cca-89cdc391cc57,Before,Policy red hour lose start security others.,3.65,Ready Meals,No
3c7c9184-5c8b-4b80-a549-66a4faa6c925,Fire,Resource president ready song.,11.53,Ready Meals,Yes
23b5d8b4-703e-4c37-a15b-a2909ae48323,Short,Song operation bank such.,24.87,Ready Meals,Yes
c852c5f7-779c-4f92-8474-9e3067ae546e,Major,While because research real itself week.,14.03,Ready Meals,No
25293e09-30dd-47a0-9f29-42b0cb16c733,Produce,Else summer administration movie their ready.,25.65,Ready Meals,No
641db1ea-f047-4ac9-88cc-bcdead7e0e5e,Once,Sense fly husband former what cost.,31.96,Ready Meals,No
eaeb9df9-d8a5-4377-b9cf-7768c97f1299,Fly,Market six Democrat money indeed late letter.,7.14,Ready Meals,Yes
332b01eb-b400-4bad-94c5-445f837ba049,Figure,Tough plant customer area.,48.33,Deli & Prepared Foods,Yes
a05ad9d2-9ad5-4705-99aa-58eba5e89e5e,Little,Protect politics chair line pull face could.,8.56,Dairy & Eggs,Yes
9abc5619-90a7-461b-b50e-6062782d8b5a,Answer,Yourself alone read decide tough data participant alone.,31.32,Bakery,Yes
0a2dce0f-d971-42d2-964c-d01fa8cc5791,Able,Draw quite career she street tend money fear.,22.72,Ready Meals,No
05a5d243-7f9a-4b21-af6b-398df70d4db1,Single,Individual professional do wide candidate.,12.89,Meat & Poultry,Yes
38673826-7d78-4282-9323-67b80be5e1ea,Morning,Bank else suddenly turn.,10.26,Frozen Foods,No
64ce9e9d-63fe-49bc-9e70-b97641fc536a,Drive,Whatever along nearly such listen property.,16.43,Frozen Foods,No
caa79c5b-0fa8-40db-bba2-5484ecd5906a,Arm,Yourself central production level.,19.82,Pasta & Grains,No
e6b250ac-6134-49ee-a2dc-c28ff553a0fb,Cell,Stock customer particular person dream.,29.17,Meat & Poultry,Yes
a5a2231c-58ea-4847-8a60-e7e240cb03b2,Increase,Under example peace send two red.,25.75,Canned Goods,Yes
133aefd8-35eb-4981-8ec7-1548c657f7f3,Land,Question almost letter.,3.59,Condiments & Oils,Yes
b85183ba-c53d-4ab8-ad6a-56c611fc3706,Thought,Where identify work discuss try say whether.,26.68,Bakery,Yes
a64474b8-48c2-4af6-8b9c-3ecd4867ed3e,Then,Simply herself clear pick building change.,19.75,Meat & Poultry,No
a69cf3a6-c64a-42b9-97c2-970082811ef7,Every,Ever state lose street close more late.,16.62,Pasta & Grains,No
1575ccdf-bc67-4532-a643-8eb4061f92ed,Decade,Never development although.,47.38,Bakery,Yes
29f6d5b6-321f-4561-9be3-607e1d7edca9,Discuss,Hard will difference structure.,48.82,Condiments & Oils,Yes
203304f8-d9f4-4e1e-a108-c25cb5b0aa2a,Different,Brother president down maybe could.,12.59,Pasta & Grains,No
b9d72d82-435c-4538-96c4-63af62cdbeba,Thus,Kitchen company step energy set television hot.,24.5,Frozen Foods,Yes
1ecd681d-9a95-4ce2-9bf9-6226f9cd929c,Young,No glass common show around as.,27.44,Ready Meals,Yes
8a30f49b-aba7-43bd-8402-39e4e686d6ec,Newspaper,Forget of two increase.,4.52,Frozen Foods,No
c87078b1-e930-434d-93bc-45085cbf43ff,Type,Ahead party sort fight deal bar own.,46.44,Beverages,Yes
5e67b531-5da0-4786-a29f-31a3cb8fe9c0,Leader,Production explain performance fish level church.,45.37,Dairy & Eggs,No
7b7f67b8-fe97-44b6-a5e2-86572de89b82,Help,Structure administration she enter traditional commercial.,47.17,Canned Goods,No
1a62674d-bab3-4c99-9113-55353104fd3e,Response,Left end send now in view money teacher.,25.74,Beverages,Yes
8eaa7703-aa4c-4b63-bca6-ff1d0a7f849a,Continue,Different their statement number lot.,1.68,Meat & Poultry,Yes
56aab658-cf60-481d-a9a9-f6d280e27b1f,Resource,Camera go less between country state them pattern.,12.6,Condiments & Oils,Yes
6a7465ad-0987-48e2-a770-e7e4eae1dc00,Good,Standard design test.,28.07,Condiments & Oils,Yes
fa9356f7-3fbe-42ef-b816-610146b885c4,Black,Suddenly house power note sometimes language reason have.,17.21,Condiments & Oils,Yes
e19b34d1-3f3e-4ecb-9b0a-f5680b8677e9,Idea,Before always and music any.,14.51,Deli & Prepared Foods,No
42381a24-a972-4c72-a5aa-db3db8b8db86,Forget,Three food find place voice.,5.92,Deli & Prepared Foods,Yes
a4b86599-b3d1-4ee2-8dd7-f963143a60f3,Ready,Really off such his under people.,22.86,Dairy & Eggs,No
fc11883e-5fe7-4388-a3e5-f02fc255ad08,Back,Especially anything increase most stage.,19.79,Pasta & Grains,No
5861be67-5552-469b-8e41-811bb72b1c8f,Customer,Clearly add word citizen note.,40.53,Beverages,No
117f3160-94b3-4d16-9064-de99d943a767,Common,Professor also edge government next radio.,1.48,Beverages,No
4c41dbbe-2fd3-45f7-967f-b98e3bfdf7c2,Affect,Better nation television from later.,14.75,Ready Meals,No
81f4dd1d-ac0b-4d58-b898-880e07cb1750,Throughout,Detail cell care me market officer or region.,21.31,Condiments & Oils,Yes
e4f61fb0-2bf3-4334-a2ee-82b85ab9ad85,Reason,Top likely class his both Democrat.,49.48,Beverages,Yes
c3793f28-12dc-484f-8db2-ca55dbaa6f13,Account,Marriage administration sit production wife.,32.13,Pasta & Grains,No
85d45749-da06-4479-94b1-6a7262f88379,Difficult,Surface page possible result listen.,3.55,Fruits & Vegetables,No
b16c65e5-14a8-46de-99c9-c1845a4c6fb7,Start,Number page reduce less return think police.,2.07,Beverages,Yes
bbba2817-9325-4714-9218-b463513273c3,Throw,West song five trade concern sport spend.,47.47,Fruits & Vegetables,No
76833c96-f6a4-4224-9371-8f12b9e389de,Free,Style check book offer yet camera kitchen glass.,1.58,Ready Meals,Yes
c5566377-296b-44b4-93e1-ca7a08ee7b17,Few,Including general why fear eat.,7.44,Condiments & Oils,No
9e1f965a-d890-41ca-a3d0-0b5ec8e4151a,Study,Couple machine serious debate painting anything television.,14.44,Fruits & Vegetables,No
a9496937-7e86-4e5e-b513-50e765443051,Although,Hotel page inside if foot.,34.66,Fruits & Vegetables,Yes
240aefb2-ea88-4b03-8c62-b2f8ba3a17a6,Read,Nothing financial capital hour interesting lay.,45.86,Fruits & Vegetables,Yes
582cf609-5679-4a36-98a2-0ddfd34acab4,Detail,Need possible might section someone probably.,41.15,Ready Meals,Yes
f0ebc391-5b08-4436-beea-f4c79c12219b,Color,Budget direction exactly difference anything.,2.28,Frozen Foods,No
6bbfd61f-1fb7-4e03-87ec-b43606745d22,Win,Water approach go here body right employee summer.,48.93,Bakery,Yes
1dcd3e26-1c35-4236-a642-dd2fe8a51613,Cut,Beautiful Congress success how.,4.44,Beverages,Yes
342d0f90-52d9-4aea-b636-b5cf37a2d59a,Newspaper,Store party dinner never voice rather.,41.73,Condiments & Oils,No
29b51ba4-c0cc-4fe0-a37e-d6a2c965614b,Can,Business hot whether coach meeting staff deal.,3.33,Pasta & Grains,No
1d02627a-9789-48fd-bd65-4bf260285ae6,Receive,Class Mr best and final seek.,43.79,Bakery,No
7187b945-371c-4938-b309-b395e696ac77,Gun,Section second share site number attention through our.,47.48,Meat & Poultry,Yes
8bce290e-c772-4c54-9e9a-7aef58a49936,Almost,Anything fly enter home data.,22.51,Canned Goods,No
cdce79ef-ea86-4c2b-a22e-8b5b9c0dc53c,Such,System sound themselves person back.,38.85,Frozen Foods,No
1ce30c09-e76a-4222-ae84-f4b80c816241,Voice,Cultural we body machine out opportunity establish.,16.93,Frozen Foods,No
b205a3f4-1647-4571-95be-6bc9025e7e86,Apply,Election building experience whose administration later.,14.44,Frozen Foods,No
f628c002-a344-406d-bad6-815cd9b62f16,School,Pattern movement what large military.,2.59,Deli & Prepared Foods,Yes
5ddcea7a-05c7-4982-8ef3-79a4e70e5dcd,Matter,Whether opportunity little school.,40.25,Canned Goods,Yes
02e84c8e-be38-4ebf-a9c7-7f8ab0cc5d20,Magazine,Debate news experience strong.,12.66,Deli & Prepared Foods,Yes
e5066bad-edf2-4d1a-9cc4-038465cafcc0,About,Strong fact huge course sense collection serve.,35.9,Dairy & Eggs,No
af0e28c7-1fb5-43f0-a86b-bdc0392a756c,Wrong,Team voice move sister grow.,12.74,Deli & Prepared Foods,Yes
0f20093b-66b8-404e-baff-e420f6419216,Bank,Region garden enjoy always successful people tough.,15.19,Fruits & Vegetables,Yes
a9730099-dcee-4e3f-b656-f0918aeb9efc,Return,Mrs city program themselves some consider which.,37.79,Dairy & Eggs,No
522f236e-d7df-4f83-93d8-7075ce37668c,Name,Policy network red partner return view.,16.73,Condiments & Oils,No
27b575a5-2051-4420-bf67-892a3377b015,There,Pay win next live certainly.,10.33,Canned Goods,Yes
ee8868c4-eb64-4e7c-9aeb-bb96f33c0be9,Down,Organization whose idea thus.,26.66,Pasta & Grains,Yes
e43793c6-e74b-4ab1-84a9-e8798117f898,Radio,Program somebody carry single team meeting.,27.75,Beverages,Yes
5b3abf37-a452-467e-b748-925d31a0c74d,Help,Cover stand film commercial education get.,23.06,Ready Meals,Yes
046b3283-ad07-4fb6-aff6-4c2bb20c497d,Reflect,Major fall remember action stock sport boy financial.,6.4,Beverages,No
782e0f61-1870-4d70-ac8b-bfeb432db27c,Movie,Nearly social onto grow different.,7.63,Canned Goods,No
fd049e2c-bede-4aba-9814-352aa0b1285d,Nice,Relate detail agency here resource.,11.81,Condiments & Oils,Yes
eb693d35-61f0-4fb8-960b-f5699a65616c,Argue,Together class important resource professional into.,1.11,Ready Meals,Yes
e9dceafa-3838-446b-a57a-27087d8c76fa,Especially,Clearly parent upon room point several certainly feeling.,34.2,Deli & Prepared Foods,Yes
a3b9f00a-77cf-4f66-94fe-d224f73c7158,According,On receive director must agency card difficult.,16.03,Meat & Poultry,No
1324edb8-f64b-4e86-8fca-5cc2bc1adaff,Hope,Simply whole since break card goal end.,49.73,Deli & Prepared Foods,No
965c6630-9a95-4e0f-aee7-37588d99c651,Expert,Through international certain.,44.92,Ready Meals,Yes
a43506f5-0f8c-4524-bcdd-ba88f2f55892,Quickly,Concern company such similar feel argue argue.,20.01,Meat & Poultry,No
5ffaed67-1d24-4d51-bea8-cdee3c102a46,Wall,Ready how growth risk nation financial appear.,42.67,Ready Meals,Yes
cbfe7316-1a90-46f7-90e2-388006eb6ea7,Public,West happen our every.,14.56,Beverages,Yes
867ada6f-d151-4608-9071-af0773c1d299,Stay,Life decision strong professional interest nature how morning.,11.61,Frozen Foods,Yes
8f31c7b1-33ae-4fee-b791-073965355561,Education,Walk likely ever already every establish attention financial.,46.47,Pasta & Grains,No
13141fb2-6a89-425f-a3ab-a72b7cc03a2c,It,Property apply mention several.,4.84,Canned Goods,Yes
252a6a7e-5a71-4afb-a968-af9be9ff3d33,Yet,Democratic measure become knowledge.,1.14,Deli & Prepared Foods,Yes
0f91de7f-b714-40dd-ade7-2d67e9155ea6,Use,Several few act ready marriage under yourself.,24.74,Pasta & Grains,Yes
ed67c43b-1146-461d-a96c-cfa1e51e8e93,Establish,Better former speak possible stop daughter.,3.99,Fruits & Vegetables,Yes
a4cadd6a-e876-4e26-8491-94ed53a457af,Clearly,Someone tree happen next why particular big full.,48.84,Canned Goods,Yes
09c2ef92-9a0e-4247-bc93-ed7cf7fdf8bf,Bit,Who difficult street detail common.,22.86,Fruits & Vegetables,Yes
3eefb9cc-46bd-4f2a-b0ed-68608750a889,House,Event bed like bit.,32.26,Ready Meals,Yes
e0d92809-4aa7-4f74-a48e-c9155eeec076,Spring,Can response course again service whole.,48.95,Ready Meals,Yes
5506ebe5-46a2-41ca-aa80-a67aeec449a8,Traditional,Arrive old safe.,7.29,Meat & Poultry,No
9d71f32e-5e8e-448a-8d6c-9a51a16ad7bc,History,Modern outside sometimes star fight during improve.,25.28,Pasta & Grains,Yes
f6d9af30-d043-4b5d-9c7c-4dc66443056b,Effect,A with building parent realize whether forget investment.,6.28,Condiments & Oils,Yes
9d86631f-812a-4efd-aaf0-b9f054ba4599,Sit,Word upon decade short.,12.55,Dairy & Eggs,Yes
320871d6-87cb-4d14-b2f1-9f6e2497f3f5,Father,Traditional activity land unit tend.,6.51,Meat & Poultry,No
192b3b00-3f67-47b6-ba62-c9b1d6a6374a,Politics,Technology ago who despite size.,33.53,Beverages,Yes
884fc539-a6a4-4111-a31c-56988dba25f1,Least,Reveal management though lay production decision.,19.91,Frozen Foods,No
1708e632-bf96-497d-b29e-6a0835c660f4,Even,Lay pick realize response.,5.36,Dairy & Eggs,No
e5012eb8-ce14-4a3a-9197-e69f1bfcb982,Form,Among catch vote movie simply miss financial.,44.45,Pasta & Grains,Yes
3507a50b-982f-4ce5-8296-3b9c01958414,Check,Purpose some chance popular or picture imagine.,34.5,Fruits & Vegetables,Yes
f879655f-a02c-40c9-9284-b16927c23da1,Forward,If medical meet country.,23.71,Dairy & Eggs,No
27b83626-6e4e-4f05-bd1a-cc716b38c039,Could,Least option man let meeting yet capital.,37.99,Meat & Poultry,No
eadacc52-4711-4eca-aa63-7cbe551e2815,Pattern,Continue policy send society reality.,39.01,Pasta & Grains,Yes
804b45ac-6e4f-405f-be46-32517497d5c6,Coach,Finish fund strategy fact a rather.,27.76,Canned Goods,Yes
f1e5719c-4d05-4d0b-bd65-bc6ccaaaebb7,View,Direction American see safe.,8.81,Beverages,No
cf581c02-0797-4e52-a4d8-d2d0876ccb1c,Account,Change follow billion culture east happen deal.,2.63,Beverages,No
a0f831a4-4660-4aee-af65-66dc76b92ab0,Design,Church seven film under without first education.,7.13,Beverages,No
e72977d0-eeaa-4e34-9979-d623f0aa7ca3,Charge,Worry ago probably.,27.76,Meat & Poultry,Yes
c87621ae-6db8-4d69-81e3-27e425e27296,See,Sound piece cause company.,48.05,Deli & Prepared Foods,Yes
09072e92-69b8-4afc-9e7a-97399ca0a6bc,Condition,Office race hotel security with instead in.,1.93,Canned Goods,Yes
6d8a948b-e0b0-4937-94a4-5f0a5070159e,Total,Together help organization success fast hard truth.,11.88,Bakery,Yes
30da5203-bdad-4d32-9a4e-0ad852a81e50,Wall,Book art require example.,5.96,Fruits & Vegetables,No
b55a2932-1427-4791-9dea-8a79951c1c66,Think,Enter current may result.,28.23,Deli & Prepared Foods,Yes
9625237c-a214-4003-a113-9c869deaf54a,Bed,Join son person really room truth this project.,29.17,Frozen Foods,No
e44307a8-eedc-4755-acc2-cbfff0fa0217,Us,Around fall seven single finish.,37.31,Dairy & Eggs,Yes
62249ad6-3d3b-4c29-a5e4-6b015b115c1a,Necessary,Strategy several prevent lead family rich.,12.13,Fruits & Vegetables,Yes
7d6628fa-c5f5-490b-ad73-0efe12c6db27,Set,How win ready story detail become sea.,25.23,Dairy & Eggs,No
27f0f4c1-5492-4f5a-856c-3353d58f9bac,Republican,Character reflect conference base small.,39.16,Condiments & Oils,Yes
2da0ba1a-c845-461b-92f2-c96bfebbff68,Writer,Fish peace pull investment worry kid act.,12.94,Canned Goods,No
6b34e566-55ef-48f0-b96a-c63c2470ff1e,Medical,Kind level others subject.,2.37,Beverages,Yes
3eacd08f-7ebd-4da8-94e6-ead02f01d890,Record,Together culture security best feeling after pay.,11.46,Frozen Foods,Yes
7f943256-3d7f-49a1-9d31-0def9cf006bc,Key,Power need traditional pick rise arrive few.,26.86,Pasta & Grains,No
9bc2f622-7f0e-4a1d-b1ea-d619779b6308,Local,Agent road instead whatever.,35.13,Fruits & Vegetables,Yes
b6560af5-fbef-4622-8970-505c02ccff27,Would,Parent red station bill well shoulder various.,22.04,Condiments & Oils,Yes
ce024d29-d317-43ee-b31e-36b0dda562d1,As,Everything floor risk technology.,11.85,Meat & Poultry,No
1359ce00-6f92-4d7c-abd0-64a1d8417c66,Minute,Response always control meeting thus room.,4.55,Bakery,No
e68b905a-d7f0-4ce6-97e4-7e4ab78bc755,School,Design out else.,35.62,Frozen Foods,Yes
0f2b41ea-5ca8-4d48-9334-4af552e06703,Six,Turn we plant style.,13.68,Bakery,No
1759f026-1198-4288-8ade-50cb78589d00,Population,Similar leader that develop.,22.65,Bakery,No
4bd3564d-4770-4864-a690-46b82399ac13,Goal,Maybe most enter major trouble others.,39.94,Canned Goods,No
0d2414bc-3c82-436d-bf66-a2330a938b32,Prove,Rate girl to put my follow perform.,1.31,Dairy & Eggs,No
7a19604a-1b6d-487e-9ffe-ca4aa4614ef1,Chair,Inside not attention score often either style.,41.94,Frozen Foods,Yes
7a4c1345-0650-4e1f-80b9-2a42084991cb,Song,Professor trouble worry yourself series gas.,14.01,Deli & Prepared Foods,Yes
81baf13b-d31e-4182-af16-5a11f3a0387e,Few,Light kitchen both simple.,8.77,Condiments & Oils,Yes
6b37f4cb-39f2-42e9-85ad-7f6019462206,Pick,Economy line training here enough on culture.,16.05,Beverages,Yes
97b1780c-9941-4984-ac22-561f72ef029b,Early,Sound serve onto article.,16.72,Beverages,Yes
6f533c8f-c805-430a-9331-01b8ed513da1,Former,Together program leader when live media.,46.21,Condiments & Oils,Yes
4ed852f0-f9fc-4182-85fe-ab65bddabd8f,Seem,Wind view sport edge sing.,35.65,Beverages,Yes
2486a260-2ccc-422a-884f-b6c4ae666183,Population,Offer coach magazine production finish value current.,2.69,Fruits & Vegetables,Yes
d8facc03-aabe-4f5b-8164-3141808370ea,Reality,Agency thank bag daughter word resource case course.,3.97,Deli & Prepared Foods,No
c26b7a12-72c9-43ec-a3b2-9187d50e1e9c,Base,Product seat great class success difficult before.,44.6,Condiments & Oils,Yes
